False: Execution aborted by timeout\ntime=1655641357.977987 gym-duckietown 2019.0.0

time=1655641358.5940073 Registering gym environment id: Duckietown-4way-v0
time=1655641358.594144 Registering gym environment id: Duckietown-loop_dyn_duckiebots-v0
time=1655641358.5942326 Registering gym environment id: Duckietown-loop_empty-v0
time=1655641358.594322 Registering gym environment id: Duckietown-loop_obstacles-v0
time=1655641358.594407 Registering gym environment id: Duckietown-loop_pedestrians-v0
time=1655641358.5945385 Registering gym environment id: Duckietown-small_loop-v0
time=1655641358.5946305 Registering gym environment id: Duckietown-small_loop_cw-v0
time=1655641358.5947075 Registering gym environment id: Duckietown-straight_road-v0
time=1655641358.59479 Registering gym environment id: Duckietown-straight_road_10_tiles_no_start_tile-v0
time=1655641358.5948672 Registering gym environment id: Duckietown-straight_road_no_start_tile-v0
time=1655641358.5949519 Registering gym environment id: Duckietown-straight_road_trafficlight-v0
time=1655641358.5950336 Registering gym environment id: Duckietown-straight_road_with_side_floor-v0
time=1655641358.595149 Registering gym environment id: Duckietown-udem1-v0
time=1655641358.595258 Registering gym environment id: Duckietown-zigzag_dists-v0
time=1655641361.2601979 Falling back to non-multisampled frame buffer
time=1655641361.265816 Falling back to non-multisampled frame buffer
time=1655641361.2703502 loading map file "/home/appuser/aido-auto/gym-duckietown/gym_duckietown/maps/straight_road_no_start_tile.yaml"
time=1655641361.2791748 loading mesh "duckiebot.obj"
time=1655641361.2794938 loading materials from "/home/appuser/aido-auto/gym-duckietown/gym_duckietown/meshes/duckiebot.mtl"
time=1655641361.6807191 loading texture "straight_1.png"
time=1655641361.7032504 using user tile start: [15, 0]
time=1655641361.704102 tile: {'coords': (15, 0), 'kind': 'straight', 'angle': 1, 'drivable': True, 'curves': array([[[8.775  , 0.     , 0.4095 ],
        [8.92125, 0.     , 0.4095 ],
        [9.21375, 0.     , 0.4095 ],
        [9.36   , 0.     , 0.4095 ]],

       [[9.36   , 0.     , 0.1755 ],
        [9.21375, 0.     , 0.1755 ],
        [8.92125, 0.     , 0.1755 ],
        [8.775  , 0.     , 0.1755 ]]]), 'texture': <gym_duckietown.graphics.Texture object at 0x7f73080f1fd0>, 'color': array([1, 1, 1])}
time=1655641361.7195055 road_tile_size=0.585
time=1655641361.7198944 Starting at [9.18147933 0.         0.3345182 ] 0.5294572558803837
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsa 0.0 (480, 640, 3)
fdsfsdfsdfsagsgsa 2238.5 (480, 640, 3)
fdsfsdfsdfsagsgsatime=1655641391.5461414 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641391.618944 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641391.6894186 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641391.7401047 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641391.8082793 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641391.8803182 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641391.948677 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641392.0046685 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641392.072722 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641392.147169 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641392.2142668 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641392.2662947 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641392.3331215 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641392.4061098 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641392.4721916 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641392.52416 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641392.5912075 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641392.6640778 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641392.7382848 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641392.79021 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641392.8589509 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641392.932573 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641392.999904 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641393.0511353 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641393.120221 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641393.1927092 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641393.2609189 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641393.3111253 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641393.379979 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641393.4516506 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641393.5221732 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641393.5767593 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641393.643653 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641393.7158616 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641393.7981498 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641393.8491588 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641393.9182646 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641393.9926305 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641394.0596054 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641394.109112 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641394.175735 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641394.2474344 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641394.3164127 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641394.3679008 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641394.4355428 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641394.5079925 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641394.5743032 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641394.6254637 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641394.6942124 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641394.7663 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641394.8375056 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641394.8887446 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641394.9570556 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641395.0315876 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641395.1006863 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641395.1541302 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641395.223768 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641395.2948747 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641395.3632116 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641395.4147367 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641395.4835656 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641395.5548031 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641395.6221426 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641395.6745222 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641395.7438214 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641395.8182182 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641395.89005 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641395.9436572 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641396.0128682 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641396.0865135 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641396.1535304 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641396.2050083 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641396.2724473 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641396.3462536 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641396.4130137 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641396.4637144 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641396.533119 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641396.6057515 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641396.6764 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641396.7284644 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641396.7975445 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641396.8692577 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641396.9433777 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641396.9953237 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641397.0633655 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641397.135412 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641397.2047846 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641397.2570055 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641397.326512 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641397.4029653 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641397.4722576 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641397.5254526 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641397.5932822 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641397.6669545 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641397.7350554 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641397.785095 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641397.851546 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641397.9235644 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641397.9959908 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641398.0487134 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641398.1148236 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641398.1884003 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641398.2557597 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641398.3077984 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641398.3742228 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641398.4474037 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641398.5138755 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641398.5641139 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641398.6321466 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641398.707648 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641398.7766466 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641398.8267064 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641398.8959827 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641398.9706924 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641399.0569856 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641399.111131 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641399.1796722 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641399.2514222 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641399.3183172 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641399.369817 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641399.4387398 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641399.513642 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641399.5813363 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641399.6335518 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641399.7036998 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641399.7762032 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641399.844968 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641399.8984919 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641399.967225 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641400.042351 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641400.1193938 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641400.172224 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641400.2418242 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641400.3177664 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641400.3845744 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641400.4365666 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641400.50373 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641400.5772011 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641400.647041 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641400.700595 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641400.7696614 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641400.8426125 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641400.9096527 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641400.9594674 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641401.0287511 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641401.1026814 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641401.1748734 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641401.2277799 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641401.2966115 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641401.3689237 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641401.436704 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641401.4890544 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641401.55574 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641401.627788 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641401.6969616 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641401.7476923 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641401.8170645 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641401.8902004 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641401.9586644 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641402.0097454 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641402.0787735 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641402.1518602 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641402.2263753 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641402.2795646 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641402.3467684 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641402.4212296 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641402.4891238 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641402.5414803 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641402.6087232 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641402.6830134 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641402.751568 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641402.8024685 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641402.8722217 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641402.945129 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641403.0135 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641403.0649989 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641403.1325605 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641403.2053883 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641403.2994542 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641403.350737 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641403.4176369 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641403.4910002 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641403.5594175 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641403.6094413 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641403.6781995 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641403.7501996 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641403.818738 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641403.8712497 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641403.9398203 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641404.011887 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641404.07829 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641404.129989 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641404.1985714 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641404.273056 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641404.346043 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641404.3965034 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641404.4627316 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641404.535206 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641404.6022007 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641404.6553483 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641404.7245698 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641404.7967854 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641404.8636012 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641404.915864 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641404.9851584 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641405.0607276 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641405.1307187 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641405.1811888 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641405.2484107 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641405.3208036 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641405.4108624 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641405.4627192 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641405.5317774 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641405.6064358 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641405.674121 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641405.7263005 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641405.7953749 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641405.8673713 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641405.9341493 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641405.9848602 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641406.0549793 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641406.1288323 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641406.197524 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641406.250878 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641406.3202133 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641406.3942702 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641406.4659393 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641406.5161788 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641406.5833597 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641406.6558132 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641406.7230017 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641406.7743602 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641406.8439496 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641406.9173172 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641406.9859128 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641407.0400476 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641407.1095846 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641407.1816185 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641407.2506588 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641407.3020198 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641407.369059 Pos: [9.21600258 0.         0.3143156 ] angle 0.5294572558803837
time=1655641407.4429836 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
time=1655641407.5313315 Pos: [9.25052583 0.         0.294113  ] angle 0.5294572558803837
